,Goal,Set,Subset,Alg,learned,link,title,image_url
355,,OLL,cp solved,R' U' F' U F R,True,google.com,Oll Cp Solved: R' U' F' U F R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' U' F' U F R
356,,OLL,cp solved,F U R U' R' F',True,google.com,Oll Cp Solved: F U R U' R' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U R U' R' F'
357,,OLL,cp solved,R' U' F U R U' R' F' R,True,google.com,Oll Cp Solved: R' U' F U R U' R' F' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' U' F U R U' R' F' R
358,,OLL,cp solved,S R U R' U' R' F R f',True,google.com,Oll Cp Solved: S R U R' U' R' F R f',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S R U R' U' R' F R f'
359,,OLL,cp solved,(R U R' U') (R' F R F'),True,google.com,Oll Cp Solved: (R U R' U') (R' F R F'),http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(R U R' U') (R' F R F')
360,,OLL,cp solved,F R U R' U' F',True,google.com,Oll Cp Solved: F R U R' U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R U R' U' F'
361,,OLL,cp solved,F R' F' R U2 R U' R' U R U2' R',True,google.com,Oll Cp Solved: F R' F' R U2 R U' R' U R U2' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R' F' R U2 R U' R' U R U2' R'
362,,OLL,cp solved,f U R U' R' U R U' R' f',True,google.com,Oll Cp Solved: f U R U' R' U R U' R' f',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=f U R U' R' U R U' R' f'
363,,OLL,cp solved,R B' R2 F R2 B R2' F' R,True,google.com,Oll Cp Solved: R B' R2 F R2 B R2' F' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R B' R2 F R2 B R2' F' R
364,,OLL,cp solved,R' F R2 B' R2' F' R2 B R',True,google.com,Oll Cp Solved: R' F R2 B' R2' F' R2 B R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R2 B' R2' F' R2 B R'
365,,OLL,cp solved,R' F' r U' r' F r U' r' F2 R,True,google.com,Oll Cp Solved: R' F' r U' r' F r U' r' F2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F' r U' r' F r U' r' F2 R
366,,OLL,cp solved,r U R' U R U' R' U R U2 r',True,google.com,Oll Cp Solved: r U R' U R U' R' U R U2 r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U R' U R U' R' U R U2 r'
367,,OLL,cp solved,f' r U r' U' r' F r S,True,google.com,Oll Cp Solved: f' r U r' U' r' F r S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=f' r U r' U' r' F r S
368,,OLL,cp solved,f R' F' R U R U' R' S',True,google.com,Oll Cp Solved: f R' F' R U R U' R' S',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=f R' F' R U R U' R' S'
369,,OLL,cp solved,f R f' U' r' U' R U M',True,google.com,Oll Cp Solved: f R f' U' r' U' R U M',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=f R f' U' r' U' R U M'
370,,OLL,cp solved,R' U' R' F R F' U R,True,google.com,Oll Cp Solved: R' U' R' F R F' U R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' U' R' F R F' U R
371,,OLL,cp solved,r' U2 R U R' U r,True,google.com,Oll Cp Solved: r' U2 R U R' U r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' U2 R U R' U r
372,,OLL,cp solved,r U2 R' U' R U' r',True,google.com,Oll Cp Solved: r U2 R' U' R U' r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U2 R' U' R U' r'
373,,OLL,cp solved,r U R' U R U2 r',True,google.com,Oll Cp Solved: r U R' U R U2 r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U R' U R U2 r'
374,,OLL,cp solved,R' F' r U' r' F2 R,True,google.com,Oll Cp Solved: R' F' r U' r' F2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F' r U' r' F2 R
375,,OLL,cp solved,S R U R' U R U2 R' U2 S',True,google.com,Oll Cp Solved: S R U R' U R U2 R' U2 S',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S R U R' U R U2 R' U2 S'
376,,OLL,cp solved,S' r' F' r U' r' F2 r U2 S,True,google.com,Oll Cp Solved: S' r' F' r U' r' F2 r U2 S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' r' F' r U' r' F2 r U2 S
377,,OLL,cp solved,R U2 R2' F R F' R U2 R',True,google.com,Oll Cp Solved: R U2 R2' F R F' R U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U2 R2' F R F' R U2 R'
378,,OLL,cp solved,F R' F' R U R U' R',True,google.com,Oll Cp Solved: F R' F' R U R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R' F' R U R U' R'
379,,OLL,cp solved,R U2' R' U' S' R U' R' S,True,google.com,Oll Cp Solved: R U2' R' U' S' R U' R' S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U2' R' U' S' R U' R' S
380,,OLL,cp solved,F U F' R' F R U' R' F' R,True,google.com,Oll Cp Solved: F U F' R' F R U' R' F' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U F' R' F R U' R' F' R
381,,OLL,cp solved,F U R U' R2' F' R U R U' R',True,google.com,Oll Cp Solved: F U R U' R2' F' R U R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U R U' R2' F' R U R U' R'
382,,OLL,cp solved,R' F R U R' F' R F U' F',True,google.com,Oll Cp Solved: R' F R U R' F' R F U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R U R' F' R F U' F'
383,,OLL,cp solved,R' F' R r' F' r U R' F R,True,google.com,Oll Cp Solved: R' F' R r' F' r U R' F R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F' R r' F' r U R' F R
384,,OLL,cp solved,r U r' R U R' U' r U' r',True,google.com,Oll Cp Solved: r U r' R U R' U' r U' r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U r' R U R' U' r U' r'
385,,OLL,cp solved,F U R U' R' U R U' R' F',True,google.com,Oll Cp Solved: F U R U' R' U R U' R' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U R U' R' U R U' R' F'
386,,OLL,cp solved,R' F' U' F U' R U R' U R,True,google.com,Oll Cp Solved: R' F' U' F U' R U R' U R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F' U' F U' R U R' U R
387,,OLL,cp solved,R' F R U R U' R2 F' R2 U' R' U R U R',True,google.com,Oll Cp Solved: R' F R U R U' R2 F' R2 U' R' U R U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R U R U' R2 F' R2 U' R' U R U R'
388,,OLL,cp solved,R' F' R U' r' F r M' U' r' F2 R,True,google.com,Oll Cp Solved: R' F' R U' r' F r M' U' r' F2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F' R U' r' F r M' U' r' F2 R
389,,OLL,cp solved,L' U' L U' L' U L U L F' L' F,True,google.com,Oll Cp Solved: L' U' L U' L' U L U L F' L' F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=L' U' L U' L' U L U L F' L' F
390,,OLL,cp solved,R U R' U R U' R' U' R' F R F',True,google.com,Oll Cp Solved: R U R' U R U' R' U' R' F R F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U R U' R' U' R' F R F'
391,,OLL,cp solved,S' R U R' U' R' F R F' U S,True,google.com,Oll Cp Solved: S' R U R' U' R' F R F' U S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' R U R' U' R' F R F' U S
392,,OLL,cp solved,r' D' r U' r' D r2 U' r' U r U r',True,google.com,Oll Cp Solved: r' D' r U' r' D r2 U' r' U r U r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' D' r U' r' D r2 U' r' U r U r'
393,,OLL,cp solved,S U' R' F' U' F U R S',True,google.com,Oll Cp Solved: S U' R' F' U' F U R S',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S U' R' F' U' F U R S'
394,,OLL,cp solved,S' F R U R' U' F' U S,True,google.com,Oll Cp Solved: S' F R U R' U' F' U S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' F R U R' U' F' U S
395,,OLL,cp solved,other,True,google.com,Oll Cp Solved: other,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=other
396,,OLL,cp solved,other,True,google.com,Oll Cp Solved: other,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=other
397,,OLL,cp solved,AUF Trick: M' U M U2 M' U M,True,google.com,Oll Cp Solved: AUF Trick: M' U M U2 M' U M,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=M' U M U2 M' U M
398,,OLL,cp solved,AUF Trick: R U R' U' M' U R U' r',True,google.com,Oll Cp Solved: AUF Trick: R U R' U' M' U R U' r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U' M' U R U' r'
399,,OLL,cp solved,AUF Trick: R U' R2' D' r U' r' D R2 U R',True,google.com,Oll Cp Solved: AUF Trick: R U' R2' D' r U' r' D R2 U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U' R2' D' r U' r' D R2 U R'
400,,OLL,cp solved,Anti-Diag: R' F' R U2' r' F2 r U2' R' F R,True,google.com,Oll Cp Solved: Anti-Diag: R' F' R U2' r' F2 r U2' R' F R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F' R U2' r' F2 r U2' R' F R
401,,OLL,cp solved,AUF Trick: F R' F' R U R U' R' U' R U R' U' R' F R F',True,google.com,Oll Cp Solved: AUF Trick: F R' F' R U R U' R' U' R U R' U' R' F R F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R' F' R U R U' R' U' R U R' U' R' F R F'
402,,OLL,cp solved,AUF Trick: R' F R F' U' S R' U' R U R S',True,google.com,Oll Cp Solved: AUF Trick: R' F R F' U' S R' U' R U R S',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R F' U' S R' U' R U R S'
403,,OLL,cp solved,Anti-Diag: F' r U r' U' r' F r S,True,google.com,Oll Cp Solved: Anti-Diag: F' r U r' U' r' F r S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F' r U r' U' r' F r S
404,,OLL,cp solved,AUF Trick: F R' F' R U2 F R' F' R U' R U' R',True,google.com,Oll Cp Solved: AUF Trick: F R' F' R U2 F R' F' R U' R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R' F' R U2 F R' F' R U' R U' R'
405,,OLL,cp solved,AUF Trick: S r' F' r S' U r U' r' F,True,google.com,Oll Cp Solved: AUF Trick: S r' F' r S' U r U' r' F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S r' F' r S' U r U' r' F
406,,OLL,cp solved,Anti-Diag: R U' R2' F2 U' R F R' U F2 R2 U R',True,google.com,Oll Cp Solved: Anti-Diag: R U' R2' F2 U' R F R' U F2 R2 U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U' R2' F2 U' R F R' U F2 R2 U R'
407,,OLL,cp solved,AUF Trick: F' U' L' U L F,True,google.com,Oll Cp Solved: AUF Trick: F' U' L' U L F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F' U' L' U L F
408,,OLL,cp solved,AUF Trick: R U B U' B' R',True,google.com,Oll Cp Solved: AUF Trick: R U B U' B' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U B U' B' R'
409,,OLL,cp solved,AUF Trick: S' r' F' r U r U' r' f,True,google.com,Oll Cp Solved: AUF Trick: S' r' F' r U r U' r' f,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' r' F' r U r U' r' f
410,,OLL,cp solved,AUF Trick: L U F' U' L' U L F L',True,google.com,Oll Cp Solved: AUF Trick: L U F' U' L' U L F L',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=L U F' U' L' U L F L'
411,,OLL,cp solved,Anti-Diag: F R U' R' U R U R' F',True,google.com,Oll Cp Solved: Anti-Diag: F R U' R' U R U R' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R U' R' U R U R' F'
412,,OLL,cp solved,AUF Trick: f U R U' R' f',True,google.com,Oll Cp Solved: AUF Trick: f U R U' R' f',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=f U R U' R' f'
413,,OLL,cp solved,Anti-Diag: F' r' F' r U r' F' r U F,True,google.com,Oll Cp Solved: Anti-Diag: F' r' F' r U r' F' r U F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F' r' F' r U r' F' r U F
414,,OLL,cp solved,AUF Trick: F R U R' U' R U R' U' F',True,google.com,Oll Cp Solved: AUF Trick: F R U R' U' R U R' U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R U R' U' R U R' U' F'
415,,OLL,cp solved,AUF Trick: r U' r2 U r2 U r2 U' r,True,google.com,Oll Cp Solved: AUF Trick: r U' r2 U r2 U r2 U' r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U' r2 U r2 U r2 U' r
416,,OLL,cp solved,AUF Trick: r' U r2 U' r2 U' r2 U r',True,google.com,Oll Cp Solved: AUF Trick: r' U r2 U' r2 U' r2 U r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' U r2 U' r2 U' r2 U r'
417,,OLL,cp solved,AUF Trick: r' U2 R U R' U' R U R' U r,True,google.com,Oll Cp Solved: AUF Trick: r' U2 R U R' U' R U R' U r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' U2 R U R' U' R U R' U r
418,,OLL,cp solved,AUF Trick: r U2 R' U' R U R' U' R U' r',True,google.com,Oll Cp Solved: AUF Trick: r U2 R' U' R U R' U' R U' r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U2 R' U' R U R' U' R U' r'
419,,OLL,cp solved,Anti-Diag: r U' r' U' r B U B' r',True,google.com,Oll Cp Solved: Anti-Diag: r U' r' U' r B U B' r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U' r' U' r B U B' r'
420,,OLL,cp solved,Anti-Diag: R' F R U R' U' F' U R,True,google.com,Oll Cp Solved: Anti-Diag: R' F R U R' U' F' U R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R U R' U' F' U R
421,,OLL,cp solved,AUF Trick: R' F2 r U r' F R,True,google.com,Oll Cp Solved: AUF Trick: R' F2 r U r' F R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F2 r U r' F R
422,,OLL,cp solved,AUF Trick: S' U2 R U R' U R U2' R' S,True,google.com,Oll Cp Solved: AUF Trick: S' U2 R U R' U R U2' R' S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' U2 R U R' U R U2' R' S
423,,OLL,cp solved,AUF Trick: S U2' r' F' r U' r' F2 r S',True,google.com,Oll Cp Solved: AUF Trick: S U2' r' F' r U' r' F2 r S',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S U2' r' F' r U' r' F2 r S'
424,,OLL,cp solved,AUF Trick: L' U2 L2 F' L' F L' U2 L,True,google.com,Oll Cp Solved: AUF Trick: L' U2 L2 F' L' F L' U2 L,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=L' U2 L2 F' L' F L' U2 L
425,,OLL,cp solved,Anti-Diag: F' r U r' U' r' F r,True,google.com,Oll Cp Solved: Anti-Diag: F' r U r' U' r' F r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F' r U r' U' r' F r
426,,OLL,cp solved,Anti-Diag: R U R' U' R' F R2 U R' U' F',True,google.com,Oll Cp Solved: Anti-Diag: R U R' U' R' F R2 U R' U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U' R' F R2 U R' U' F'
427,,OLL,cp solved,Anti-Diag: R U R' U R' F R F' R U2 R',True,google.com,Oll Cp Solved: Anti-Diag: R U R' U R' F R F' R U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U R' F R F' R U2 R'
428,,OLL,cp solved,Anti-Diag: F U R U2 R' U' R U R' F',True,google.com,Oll Cp Solved: Anti-Diag: F U R U2 R' U' R U R' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U R U2 R' U' R U R' F'
429,,OLL,cp solved,AUF Trick: r' U r U r' U' r f R' f',True,google.com,Oll Cp Solved: AUF Trick: r' U r U r' U' r f R' f',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' U r U r' U' r f R' f'
430,,OLL,cp solved,AUF Trick: r' U' r R' U' R U r' U r,True,google.com,Oll Cp Solved: AUF Trick: r' U' r R' U' R U r' U r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' U' r R' U' R U r' U r
431,,OLL,cp solved,Anti-Diag: R' F R U R' U' F' R U' R' U2 R,True,google.com,Oll Cp Solved: Anti-Diag: R' F R U R' U' F' R U' R' U2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R U R' U' F' R U' R' U2 R
432,,OLL,cp solved,Anti-Diag: R U2 R' U2 R' F R2 U R' U' F',True,google.com,Oll Cp Solved: Anti-Diag: R U2 R' U2 R' F R2 U R' U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U2 R' U2 R' F R2 U R' U' F'
433,,OLL,cp solved,AUF Trick: R U R' U R U' B U' B' R',True,google.com,Oll Cp Solved: AUF Trick: R U R' U R U' B U' B' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U R U' B U' B' R'
434,,OLL,cp solved,Anti-Diag: R' F U R U' R2 F' R2 U R' U' R,True,google.com,Oll Cp Solved: Anti-Diag: R' F U R U' R2 F' R2 U R' U' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F U R U' R2 F' R2 U R' U' R
435,,OLL,cp solved,Anti-Diag: F R U' R' S U' R U R' f',True,google.com,Oll Cp Solved: Anti-Diag: F R U' R' S U' R U R' f',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R U' R' S U' R U R' f'
436,,OLL,cp solved,Anti-Diag: r2 D' r U r' D r2 U' r' U' r,True,google.com,Oll Cp Solved: Anti-Diag: r2 D' r U r' D r2 U' r' U' r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r2 D' r U r' D r2 U' r' U' r
437,,OLL,cp solved,Anti-diag: F R' F R2 U' R' U' R U R' F2,True,google.com,Oll Cp Solved: Anti-diag: F R' F R2 U' R' U' R U R' F2,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=Anti-diag: F R' F R2 U' R' U' R U R' F2
438,,OLL,cp solved,Anti-diag: F U R2 D R' U' R D' R2' F',True,google.com,Oll Cp Solved: Anti-diag: F U R2 D R' U' R D' R2' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=Anti-diag: F U R2 D R' U' R D' R2' F'
439,,OLL,cp solved,Anti-diag: R' F R F' R' F R F' R U R' U' R U R',True,google.com,Oll Cp Solved: Anti-diag: R' F R F' R' F R F' R U R' U' R U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=Anti-diag: R' F R F' R' F R F' R U R' U' R U R'
440,,PLL,Aa,x R' U R' D2 R U' R' D2 R2 x',True,google.com,Pll Aa: x R' U R' D2 R U' R' D2 R2 x',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=x R' U R' D2 R U' R' D2 R2 x'
441,,PLL,Ab,x R2' D2 R U R' D2 R U' R x',True,google.com,Pll Ab: x R2' D2 R U R' D2 R U' R x',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=x R2' D2 R U R' D2 R U' R x'
442,,PLL,E,x' R U' R' D R U R' D' R U R' D R U' R' D' x,True,google.com,Pll E: x' R U' R' D R U R' D' R U R' D R U' R' D' x,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=x' R U' R' D R U R' D' R U R' D R U' R' D' x
443,,PLL,F,R' F R f' R' F R2 U R' U' R' F' R2 U R' S,True,google.com,Pll F: R' F R f' R' F R2 U R' U' R' F' R2 U R' S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R f' R' F R2 U R' U' R' F' R2 U R' S
444,,PLL,Ga,R2 U R' U R' U' R U' R2 D U' R' U R D',True,google.com,Pll Ga: R2 U R' U R' U' R U' R2 D U' R' U R D',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R2 U R' U R' U' R U' R2 D U' R' U R D'
445,,PLL,Gb,R' U' R U D' R2 U R' U R U' R U' R2 D,True,google.com,Pll Gb: R' U' R U D' R2 U R' U R U' R U' R2 D,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' U' R U D' R2 U R' U R U' R U' R2 D
446,,PLL,Gc,R2 u' R U' R U R' u R2 f R' f',True,google.com,Pll Gc: R2 u' R U' R U R' u R2 f R' f',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R2 u' R U' R U R' u R2 f R' f'
447,,PLL,Gd,R U R' U' D R2 U' R U' R' U R' U R2 D',True,google.com,Pll Gd: R U R' U' D R2 U' R U' R' U R' U R2 D',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U' D R2 U' R U' R' U R' U R2 D'
448,,PLL,H,M2' U' M2' U2' M2' U' M2',True,google.com,Pll H: M2' U' M2' U2' M2' U' M2',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=M2' U' M2' U2' M2' U' M2'
449,,PLL,Ja,x R2' F R F' R U2' r' U r U2' x',True,google.com,Pll Ja: x R2' F R F' R U2' r' U r U2' x',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=x R2' F R F' R U2' r' U r U2' x'
450,,PLL,Jb,R U R' F' R U R' U' R' F R2 U' R',True,google.com,Pll Jb: R U R' F' R U R' U' R' F R2 U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' F' R U R' U' R' F R2 U' R'
451,,PLL,Na,R F U' R' U R U F' R2' F' R U R U' R' F,True,google.com,Pll Na: R F U' R' U R U F' R2' F' R U R U' R' F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R F U' R' U R U F' R2' F' R U R U' R' F
452,,PLL,Nb,r' D' F r U' r' F' D r2 U r' U' r' F r F',True,google.com,Pll Nb: r' D' F r U' r' F' D r2 U r' U' r' F r F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' D' F r U' r' F' D r2 U r' U' r' F r F'
453,,PLL,Ra,R U' R' U' R U R D R' U' R D' R' U2 R',True,google.com,Pll Ra: R U' R' U' R U R D R' U' R D' R' U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U' R' U' R U R D R' U' R D' R' U2 R'
454,,PLL,Rb,R2' F R U R U' R' F' R U2' R' U2 R,True,google.com,Pll Rb: R2' F R U R U' R' F' R U2' R' U2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R2' F R U R U' R' F' R U2' R' U2 R
455,,PLL,T,R U R' U' R' F R2 U' R' U' R U R' F',True,google.com,Pll T: R U R' U' R' F R2 U' R' U' R U R' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U' R' F R2 U' R' U' R U R' F'
456,,PLL,Ua,R2 U' S' U2 S U' R2,True,google.com,Pll Ua: R2 U' S' U2 S U' R2,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R2 U' S' U2 S U' R2
457,,PLL,Ub,R2 U' S R2 S' R2 U R2,True,google.com,Pll Ub: R2 U' S R2 S' R2 U R2,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R2 U' S R2 S' R2 U R2
458,,PLL,V,R' U R' d' R' F' R2 U' R' U R' F R F,True,google.com,Pll V: R' U R' d' R' F' R2 U' R' U R' F R F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' U R' d' R' F' R2 U' R' U R' F R F
459,,PLL,Y,F R' F R2 U' R' U' R U R' F' R U R' U' F',True,google.com,Pll Y: F R' F R2 U' R' U' R U R' F' R U R' U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R' F R2 U' R' U' R U R' F' R U R' U' F'
460,,PLL,Z,M2' U' M2' U' M U2' M2' U2' M,True,google.com,Pll Z: M2' U' M2' U' M U2' M2' U2' M,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=M2' U' M2' U' M U2' M2' U2' M
